SK_ID_CURR,TARGET
101867,0.0468000774737395
101870,0.01309180943137689
101873,0.21018341761053813
101878,0.13132355699595988
101879,0.2927999256567681
101880,0.011208143079874505
101887,0.06682554700348545
101897,0.03583762992627248
101901,0.1563349628794848
101903,0.30102653941928265
101920,0.05464143603371154
101921,0.004490369308188913
101922,0.019588186203545375
101961,0.06685425801014734
101962,0.01110460216544365
101971,0.023848215808839127
101976,0.3187410634781748
102002,0.08546808840648468
102005,0.022809337974401066
102007,0.34811807468798406
102017,0.015068672608222701
102019,0.055350270914885084
102029,0.017704805959757125
102051,0.21108317863892534
102052,0.013643803862698266
102054,0.10541689722949853
102062,0.04573162475021236
102067,0.10113985195633309
102068,0.07912820383591164
102070,0.07387779707268774
102090,0.052436828295670895
102092,0.043274058379314986
102099,0.04981833356340324
102100,0.055611017303400415
102112,0.1694089140315978
102113,0.023850647631711665
102122,0.11630926103967568
102123,0.024673426585739025
102125,0.01198120515250736
102126,0.12878738970936615
102146,0.007081644468036293
102147,0.07990410345887505
102151,0.028327456102607833
102158,0.20141565727046776
102159,0.02244356196617602
102162,0.030222896698075256
102165,0.09317908893565251
102166,0.007158273785288796
102174,0.01218547554536335
102193,0.08689206011639752
102198,0.010547977384413326
102205,0.18658157499728487
102206,0.002611063626589162
102218,0.017784399589793474
102221,0.02425718920009497
102230,0.046455519645403134
102238,0.015117793445237022
102248,0.09186217301205661
102252,0.13331378895097512
102259,0.05046047001585607
102262,0.16851059939798527
102273,0.020188164117741065
102286,0.07025761018823459
102293,0.005946335420143038
102294,0.039292439010493424
102296,0.04495159002200711
102298,0.09577272213775977
102303,0.032365455881342604
102309,0.025684333324609298
102315,0.03150280401091708
102340,0.015172385408305723
102342,0.039344808689412966
102344,0.037538444596480064
102346,0.01674314117471004
102347,0.004850703765289368
102374,0.04882670514034304
102380,0.012110296954428012
102387,0.011127807244741375
102393,0.03696205964346405
102403,0.008631554916671268
102413,0.018479546964136704
102414,0.0031960761961332164
102415,0.054506371220260745
102416,0.11332115266536351
102439,0.019030954742361026
102441,0.023142728780086098
102443,0.006405297203245629
102444,0.06537934305571715
102445,0.09103406930974436
102448,0.03832336408333283
102449,0.0688185312511533
102450,0.2665792985453153
102456,0.04950656229958997
102458,0.2485034023876004
102459,0.038243198255519334
102465,0.017219508917750575
102470,0.07745316152711806
102471,0.049286958070538706
102475,0.01410239437059231
102476,0.08482767912980532
102506,0.039968011431482854
102509,0.01914139030356438
102519,0.012492216878931076
102522,0.03465441664444351
102545,0.008542381453023126
102549,0.03561415786828923
102562,0.017553507734574786
102563,0.018503979523167027
102568,0.14235421954461255
102582,0.036715333144051225
102592,0.006267902830209864
102597,0.13703962753641952
102605,0.014745092780914388
102614,0.010267919412769957
102617,0.1500921745485475
102634,0.02122980263567414
102652,0.018157653817664796
102655,0.011208671391509613
102671,0.17130273155255377
102694,0.2769582946426203
102701,0.10811054619398101
102703,0.004751946449694491
102704,0.022744830423504673
102713,0.00570146963502543
102720,0.1481748116165666
102731,0.0762236196944664
102733,0.02648126353095249
102749,0.013337223160218412
102755,0.10141267148803783
102763,0.018286531933932426
102770,0.025440469896988938
102772,0.08940300450186128
102799,0.06322990564156322
102838,0.0062156053103603155
102854,0.009087682271224567
102862,0.0958006640058453
102863,0.011859384116281277
102867,0.006751816162459431
102868,0.0035634970562619826
102878,0.06708894832261947
102887,0.02511535841528378
102898,0.17571395644175397
102904,0.20128450923982014
102912,0.0970015200462022
102919,0.0438694454917201
102927,0.045587921244035705
102932,0.05334374271556101
102933,0.03400309489049295
102935,0.021167070021227422
102958,0.05362897370789548
102969,0.27227628227407163
102971,0.03647558772006957
102975,0.13844062541194097
102979,0.03242322426247389
102982,0.012835910837737307
102987,0.22721192118490458
102989,0.07223031062376928
102995,0.08767189543859327
102996,0.020235406260722972
103000,0.012241853534202903
103001,0.09444584955224132
103004,0.047951953661568666
103010,0.010447362560205491
103025,0.2878201022690455
103029,0.011944963083509754
103046,0.09624330172652543
103056,0.02517880093512279
103062,0.05949178302644694
103078,0.02918226604623103
103083,0.12029658678984471
103092,0.08594279495378793
103096,0.0463436796956608
103097,0.038443179334079175
103102,0.2996601801294689
103112,0.094742481320028
103132,0.025661668450380388
103144,0.08786766121522667
103145,0.11494217882455413
103146,0.015204633352980668
103147,0.22385667360133918
103158,0.014617218542579885
103171,0.06732977168987697
103173,0.02922646495277875
103184,0.00815003638846269
103195,0.04055916239963045
103196,0.09951473317932895
103206,0.0051742983729023825
103230,0.055043771703037085
103231,0.13198372911317088
103232,0.02124711019707079
103239,0.04569936769539677
103240,0.12356371866860369
103243,0.02198775602081282
103252,0.08629657475675924
103258,0.021528100986827465
103259,0.1143136683815151
103279,0.007623979061842814
103280,0.008824717877645114
103286,0.08386572466786023
103287,0.2559355288880764
103290,0.0028795918532232914
103298,0.026673735204807293
103315,0.006190643044049431
103319,0.007938299105840829
103334,0.17654762105889618
103336,0.042457591879118704
103345,0.021409935385641513
103368,0.016764313607639476
103371,0.10943491634254143
103377,0.01527407598884948
103398,0.022481632135702107
103404,0.09340283888215026
103408,0.22220760109761312
103410,0.060183845358449305
103418,0.01342125665768915
103420,0.017516067305537068
103432,0.020509404442438664
103433,0.016864509141656478
103436,0.04590548429427683
103440,0.024345909966862044
103453,0.02052960929802288
103459,0.039223474638649544
103460,0.007741764345736496
103461,0.007211378158081673
103462,0.016610777369820584
103473,0.015044371030643718
103474,0.03612485797878192
103475,0.06955324697134252
103478,0.07624499049683518
103480,0.06576221637619042
103484,0.01893232771598824
103494,0.20807033645718398
103513,0.034076817943626825
103515,0.05076157390995291
103516,0.135752505548077
103525,0.11469850141151768
103541,0.06604842160056626
103544,0.005112545620164454
103562,0.5242704643256599
103570,0.15617170335052863
103572,0.070613986981395
103574,0.06647530331677746
103575,0.01857114625867903
103591,0.2377892029073067
103594,0.00378864547319024
103609,0.02192185121795451
103613,0.28104461704618455
103614,0.02091657486562367
103615,0.021735100510138897
103624,0.029307523551171697
103625,0.20172930267846936
103628,0.26627860584599417
103629,0.02486568469520473
103647,0.07597694302454068
103648,0.14980346006051812
103651,0.09251746589475596
103658,0.03984362878047233
103668,0.060114470831251855
103669,0.01971603337605007
103676,0.01571481885570657
103682,0.04359892247824451
103683,0.10260038642276043
103689,0.010104795487743486
103725,0.09772834645842578
103733,0.057140317768291565
103744,0.03851109482769012
103762,0.2578582121158996
103771,0.38660576280282655
103773,0.00551665147674511
103783,0.04245809352273185
103784,0.019064004452793083
103808,0.014936357399115897
103812,0.028786546569161953
103813,0.252069280865119
103814,0.04079675282437151
103818,0.017854453903545574
103824,0.013796885006524052
103828,0.004329930993638733
103830,0.3565150609332743
103840,0.01084887513638324
103842,0.09598228325918921
103847,0.2039656623756723
103848,0.05804718735648625
103851,0.011586904478784788
103854,0.06297581540109888
103857,0.06363354764527746
103861,0.013078496977496523
103862,0.013967161719180715
103865,0.014671674060090093
103870,0.024640338248686215
103876,0.012518570895795802
103891,0.44042762663424856
103908,0.16176503568011324
103914,0.04670428242054304
103918,0.24851398002146416
103940,0.015708262052390894
103963,0.027442101013639413
103966,0.048982806845580006
103971,0.0844335728220701
103980,0.08386095242154924
103984,0.03168089524158881
103985,0.057513148799246315
103998,0.10566968803529489
104019,0.010616580902246603
104026,0.010949041886294713
104035,0.07897871924555645
104044,0.0766088728727627
104045,0.021730843234311615
104047,0.058578112793172314
104051,0.030620853926707065
104058,0.043132337567190177
104063,0.012615663847048991
104066,0.28968529291697703
104087,0.052918051089740584
104089,0.052327546256188524
104095,0.02747221107881555
104098,0.18127668100383396
104104,0.033748748937464046
104110,0.3789200995848839
104120,0.006872307103691785
104122,0.08318638622610831
104131,0.03302438018742483
104132,0.020664607321791397
104135,0.03283812064459975
104136,0.015536613814456604
104149,0.04908223728690356
104150,0.06197898826713195
104156,0.1673352013301087
104165,0.06442886790792964
104175,0.021818722547162366
104179,0.029789940931443045
104184,0.09855860583094764
104206,0.015354467937439985
104216,0.5112616948628904
104230,0.05147116618332007
104257,0.017224458680086728
104272,0.034177041641821004
104273,0.029210215414754968
104278,0.03367189784756728
104294,0.15379718292746455
104295,0.03956901135805349
104297,0.08385939545872391
104298,0.04923213261305531
104308,0.03648588606336434
104318,0.020746725602126332
104319,0.11354941916325743
104320,0.0682184450830321
104327,0.0684530886720034
104334,0.037265594712847495
104344,0.02299279479786076
104350,0.035495577542995566
104351,0.17231661702989934
104354,0.017778248767188566
104369,0.042418244691563835
104376,0.06936573697617661
104381,0.07933160250004492
104384,0.036964540181257284
104391,0.013970652321230763
104394,0.01795607356388392
104398,0.22751062126748567
104402,0.017903658410933797
104408,0.027318158873696256
104409,0.012884894434520247
104410,0.5290601583070194
104412,0.04393204499705768
104417,0.0580917413088645
104424,0.03688830898860497
104426,0.009312638405961074
104435,0.024040722778946155
104445,0.023042773362404175
104458,0.018735274367189476
104460,0.011944686124543732
104466,0.00825737081915262
104472,0.017724751546133424
104473,0.09192822058414157
104479,0.023328863301683503
104480,0.1489216941830129
104482,0.020735262680166
104499,0.020329499834950884
104501,0.014640227919655717
104502,0.02241345070083239
104506,0.21051810167863133
104510,0.006993835109600211
104512,0.028874214349762617
104520,0.27278200772626
104528,0.054047462445006356
104529,0.005351161557853432
104541,0.0846797191978923
104578,0.020738187920861403
104584,0.042953262810813575
104588,0.030361345603778164
104602,0.13654546238808452
104610,0.014230633797534116
104611,0.1159117851885463
104618,0.039647981500939164
104620,0.032790094700213636
104622,0.008956132139987184
104624,0.0872955634515033
104625,0.4445898337146995
104634,0.1274458643444723
104639,0.126720371039006
104646,0.006036752717689
104647,0.05854502318930867
104652,0.036812025112233235
104670,0.0437499639580736
104677,0.005674186917997857
104685,0.0391457954747462
104691,0.028591417038343735
104696,0.11523820812977657
104699,0.017856496682258097
104712,0.03808146971747931
104714,0.01692902909655578
104717,0.050705415260161237
104718,0.016653253552371933
104740,0.04366366737981573
104741,0.01651891472973327
104743,0.004725128190055516
104744,0.05133400063224291
104747,0.04468520452681473
104767,0.025509206896715833
104772,0.07138657927463897
104776,0.14932934018344493
104779,0.01649672493382438
104814,0.009629558029058136
104815,0.02577547065606065
104830,0.022269153837379912
104831,0.05121513633647532
104833,0.01259648870964167
104839,0.009236372368858003
104840,0.029612428696664243
104860,0.14255176128126104
104861,0.018782087426766313
104866,0.04061525191152101
104870,0.004527790273987472
104877,0.03817255178712002
104878,0.010521113458048435
104879,0.013158092957893726
104880,0.10571201486678287
104899,0.016381253433171067
104906,0.01990835268603105
104907,0.0564209077660652
104913,0.15383823512703546
104916,0.06960864116770168
104921,0.02968665579417456
104930,0.03699891064311827
104931,0.2273258026806701
104936,0.018527986121341856
104937,0.011519662482376642
104942,0.006326017357228139
104943,0.035869621890550915
104969,0.024776890700193413
104972,0.21158995789816074
104988,0.055885163791219473
105013,0.015801648655808884
105015,0.015265662674528738
105019,0.07260910155059226
105027,0.03453630103735266
105030,0.08028273823607755
105035,0.44948221012775647
105041,0.015681168198406346
105051,0.2596183411614047
105056,0.025091532566942215
105067,0.33195595694553864
105071,0.13011462921933525
105072,0.004427732932154976
105074,0.07842885773325155
105091,0.024480862259396934
105101,0.0534737355832141
105103,0.04761887992687283
105134,0.018290548145163482
105139,0.021130977401045203
105142,0.03214066501570465
105146,0.07001765050564579
105163,0.10575791078526238
105168,0.016466843100769728
105172,0.00960317756004287
105176,0.31359189780153485
105195,0.028476947236650552
105196,0.33361917078498515
105197,0.007108245977985169
105203,0.057991591191526096
105223,0.07272977525304439
105227,0.08944477041561741
105228,0.004574181211051694
105230,0.05507401252770198
105231,0.07772755272010531
105239,0.015192045888334072
105242,0.15268511415933275
105244,0.04400240877661985
105245,0.022066514428055337
105248,0.013454556698371702
105249,0.013569702946977165
105266,0.18014306615552592
105271,0.3075275202177787
105276,0.017310089733703703
105282,0.02107956390144959
105292,0.07197661141106944
105297,0.03574330145935692
105332,0.03952612281859735
105333,0.04044620479946769
105343,0.055828031705800966
105344,0.014457734682105242
105345,0.10890100429661034
105357,0.04174462334390553
105359,0.1308200866570309
105366,0.09057992119375204
105367,0.021369654749236494
105370,0.005982791014515304
105377,0.038231438534362644
105390,0.01907214789830801
105399,0.04789860347901277
105403,0.24233805733130467
105404,0.041188308226163976
105414,0.016754711088436045
105417,0.09905674936559669
105425,0.11673917804366357
105452,0.2837159844442446
105454,0.07762430075932601
105456,0.07192320968735574
105470,0.00827663003890353
105471,0.03361183955626869
105483,0.04403257758951707
105493,0.11707507520757293
105508,0.025083914890232824
105514,0.020526913634056468
105515,0.01263446535999379
105528,0.17946563171145846
105529,0.006640073393732277
105531,0.024275185281253213
105532,0.05948294487452039
105558,0.008507234231753489
105574,0.01550924587217582
105578,0.005612137442016213
105584,0.4868605208346521
105595,0.22526596265866894
105617,0.24129321430105763
105618,0.042720067584758076
105621,0.14142588790209099
105625,0.06280612169183246
105629,0.04912281629121
105630,0.013389639582428397
105634,0.025163699991192834
105635,0.023331192676605602
105641,0.03992248771552262
105647,0.03311954639984461
105648,0.028399959384780182
105655,0.028303004038342683
105657,0.008298837954331603
105672,0.09038769518672805
105678,0.08143888768556565
105682,0.062487215674935113
105691,0.06408403800609912
105692,0.08051440569783216
105706,0.006460970789109269
105712,0.014019057437883174
105720,0.029688778615823575
105734,0.009761922995044236
105735,0.043203427364950836
105736,0.23939733949560058
105737,0.013995741030743346
105738,0.05750111076857588
105740,0.11229945437352422
105744,0.015788745812839962
105747,0.029360854092696707
105749,0.07044424725813105
105754,0.01176991657444868
105758,0.11885425260025118
105760,0.01353491616828044
105767,0.12881458443528376
105784,0.09649961424895474
105791,0.005410120881747988
105802,0.07559695524277395
105807,0.05792087459200666
105809,0.022568082053466772
105816,0.04309348605881447
105817,0.005572027298793203
105824,0.04897496245332958
105832,0.02948414082356911
105856,0.032587423613639685
105865,0.014506550636599228
105899,0.16373418764417383
105906,0.008109630055844206
105916,0.044638619018510683
105923,0.017973842700290562
105937,0.0645741151693635
105965,0.034859646232174225
105966,0.1597776574519141
105968,0.03284966783877971
105973,0.024525788946555317
105976,0.15047611333411856
105978,0.08012032491751951
105979,0.033642384276484555
105991,0.056853784104631946
105998,0.12674450066779208
105999,0.005846077271517567
106000,0.15058518569722187
106001,0.01628178932421127
106010,0.1474961871222749
106011,0.014512552715379762
106013,0.0923795554330317
106015,0.0035270646256025675
106026,0.024517805631663687
106032,0.004517329222344674
106035,0.16377019529367454
106040,0.09311292415290387
106041,0.3341617016405657
106044,0.012531910608321884
106053,0.11814519632638594
106054,0.0052904201543574475
106065,0.08802682564936161
106081,0.010531156695017148
106083,0.09897712259054452
106087,0.036229786012056994
106090,0.07184385718380605
106101,0.09831726441076655
106102,0.11558554875525129
106109,0.07002772825113925
106116,0.026507404926233366
106150,0.003683275142510821
106155,0.04480498556006856
106166,0.003174789865154473
106176,0.2472146440844544
106189,0.029113464154133895
106199,0.08930395622029584
106205,0.1753310097023324
106206,0.042213799647141545
106211,0.006439585078156126
106214,0.03846611722372843
106216,0.015582464807171325
106217,0.03727552763100332
106225,0.007765070494657256
106249,0.01415335428030095
106256,0.06130749764646189
106258,0.017505873668576054
106261,0.029432141550631334
106262,0.05439914030203824
106264,0.005363677743130001
106271,0.030204663733823627
106276,0.011437266525602294
106277,0.14518505811576235
106286,0.041295538562369526
106293,0.04469554606148172
106295,0.015399678349294942
106296,0.008129245140952705
106297,0.04190148659242932
106298,0.07535573027676264
106311,0.066796576216726
106314,0.010520245788252544
106320,0.021639363755793034
106334,0.0752447330681523
106346,0.06140392960318322
106347,0.020286388690846972
106349,0.07035670399363773
106354,0.0860311199267439
106360,0.009863668752634036
106373,0.0599708054858806
106377,0.01850563336908267
106386,0.16983738745668567
106387,0.02458143903368778
106391,0.01798389891661869
106401,0.31041610458996144
106411,0.08256876832273549
106413,0.4327318798395473
106426,0.2383049024417586
106427,0.11613480161539122
106428,0.0676518419901785
106434,0.07243575634723055
106438,0.01925365256990522
106440,0.008660928500127552
106441,0.03848592057089967
106452,0.047604489622099934
106453,0.029417814558936734
106454,0.08509632981852394
106457,0.17181679272204306
106484,0.0243849638450112
106488,0.031544859364238884
106491,0.2986549107438171
106514,0.09547147319343961
106527,0.01300490385378004
106528,0.007016734814705228
106529,0.005373339930225515
106534,0.2358905103661088
106550,0.3372945831482714
106577,0.0859459416751583
106585,0.07469180721726425
106590,0.0006265721434938391
106607,0.05117574179775025
106610,0.317782047306546
106611,0.03478868187120887
106612,0.05076841325137586
106624,0.015160720446426305
106631,0.01117545519484396
106647,0.08582853345815246
106660,0.1397024805982702
106674,0.007818331215349146
106687,0.02369472105555439
106712,0.03958078695146001
106713,0.03762133580910255
106717,0.1630871224281884
106720,0.048747604858661114
106721,0.13858006671744597
106724,0.19501004450723963
106735,0.09402206286077444
106739,0.11177566399588916
106740,0.05699308058057213
106754,0.10575837746164318
106760,0.16302899068831053
106761,0.017892225139495038
106784,0.11866050774776683
106787,0.053868229737964735
106797,0.028041819235738327
106798,0.030682013075395965
106802,0.1302387766490727
106803,0.0474151701670912
106804,0.15871738824804713
106805,0.018449530454062578
106810,0.14227624214153695
106812,0.16759962040746326
106813,0.03499156160138064
106817,0.02480300459219875
106822,0.07166884927899081
106823,0.024515132197938088
106827,0.007637941549438579
106841,0.06866374770902194
106851,0.15128825884844666
106852,0.09072662128686329
106853,0.10682778370023446
106854,0.7659495141548921
106861,0.04235818717781509
106873,0.02700891143039808
106877,0.0222433068290816
106878,0.012239215971232694
106881,0.1617097002670258
106900,0.018292183647097088
106906,0.011845685997976543
106907,0.04267124299933709
106914,0.19419504278439104
106916,0.08536447013467921
106924,0.011318741605852532
106931,0.013205042384425651
106936,0.038213829266757884
106937,0.051435164840906336
106938,0.013250034200575982
106939,0.03742200992793605
106943,0.02802645347241832
106944,0.13571270652440853
106967,0.11669139572416061
106980,0.021600799241222504
106986,0.07645605410556833
106987,0.006901641702513016
106990,0.03502181037788603
107013,0.016352650915876062
107023,0.04276438162134841
107033,0.025057611175524814
107037,0.03189453581487839
107048,0.006570003160644896
107071,0.08751198451854361
107081,0.0025939385809598966
107113,0.035879564984511024
107130,0.007329268016355555
107131,0.006401263228917074
107145,0.09282617847241208
107156,0.12564705014262123
107219,0.05386208763231959
107222,0.036665861087595536
107223,0.1578560115732992
107232,0.21679297724341673
107245,0.01717231533146358
107246,0.08300634851548663
107247,0.02565134126410735
107256,0.008368236433031822
107259,0.017237051841162584
107260,0.004172738474190426
107279,0.28680061942949475
107280,0.04163954038040268
107281,0.026447884358245393
107285,0.15692155414793468
107329,0.0054112677802106495
107337,0.14904539280227297
107349,0.1239967597787842
107350,0.021842911831581255
107351,0.00446400589912082
107359,0.09383319145385927
107391,0.08896468262899568
107394,0.015840085202219086
107395,0.05125933554086596
107406,0.022297332886935466
107416,0.15115795714528524
107417,0.0069558508488912285
107418,0.05988035318838337
107419,0.02046105984671123
107444,0.00586826524156661
107445,0.01578003353848685
107446,0.1471615289440686
107460,0.13491211204569448
107470,0.09024449585067924
107475,0.014187007543318609
107520,0.007330489184201526
107526,0.14129971115690487
107527,0.042666595723384035
107530,0.054181427509213204
107532,0.02794064396474282
107534,0.041092595084942146
107535,0.07300164090404436
107554,0.08687840213702125
107556,0.011339230382944755
107559,0.3030693800849953
107561,0.007953417176127228
107564,0.017480531603096476
107566,0.015863117326412532
107571,0.20194010051619116
107590,0.18960056866060312
107602,0.15057187794510618
107625,0.055790443061327126
107626,0.2639408452921817
107635,0.004210729617474286
107636,0.020460169829434306
107645,0.008284003013125608
107652,0.42417042079275574
107655,0.016068836724044865
107668,0.06137128778264238
107670,0.033986092041735805
107677,0.006501331505262982
107680,0.43595018430153626
107683,0.19316326857192004
107684,0.0044667027919493354
107691,0.019637165473551384
107692,0.08488488646100709
107703,0.02298739496522719
107709,0.015127060198015223
107710,0.04843761447923013
107721,0.06648067772638991
107725,0.053304518180828146
107727,0.13460151377073173
107739,0.06237153106099422
107740,0.034448180474071784
107741,0.011160422249727246
107747,0.011352334787258743
107765,0.25942121540301327
107768,0.003422883947335093
107775,0.05872349230738176
107782,0.25805567997892065
107790,0.011881588450470864
107801,0.03172111010059779
107807,0.02377075606269883
107811,0.06998553462096149
107817,0.14665894264856133
107826,0.07828862768103244
107838,0.1625698824708216
107839,0.024818351534250313
107843,0.25971623566717883
107847,0.029455427950126224
107849,0.07965788569079005
107850,0.03168680497456064
107867,0.15112306258213543
107871,0.11414697098634215
107908,0.026514855422328978
107913,0.031698449024847204
107927,0.00921923018799909
107931,0.023999380845172908
107955,0.002818840065772045
107962,0.08043033803531396
107977,0.07732964595334679
107978,0.010056818556205091
107993,0.009683394405556576
108010,0.08370843556861787
108016,0.013098148268287256
108018,0.4830083730091569
108027,0.14223410416253288
108045,0.7140717747112071
108069,0.14558456309945583
108082,0.005079854650914422
108089,0.03445527870582854
108092,0.011790310207831705
108106,0.06707708205923404
108112,0.0710497576748812
108120,0.36680763257727145
108122,0.1748465238989513
108135,0.008737789718666168
108170,0.002356233388348307
108171,0.07738815570867327
108177,0.014454351965083316
108180,0.08066132395076393
108183,0.011906745980541686
108184,0.032807694010326245
108185,0.04697412506242037
108192,0.019992421462663397
108195,0.2215480421845597
108196,0.07573355373327485
108218,0.022267331256111335
108219,0.0630523617611136
108243,0.04447479337212082
